User_ID,Frequencia,Valor_Total,Ticket_Medio,Categoria_Favorita,Recencia,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Cluster
1005450,178,1427321,8018.66,5,409,M,18-25,12,A,1,0,4
1005451,45,621961,13821.36,1,408,F,26-35,1,A,3,1,4
1005452,162,1485500,9169.75,5,8114,M,36-45,6,A,4+,0,4
1005453,136,1366308,10046.38,1,407,M,18-25,4,C,1,0,4
1005454,33,346883,10511.61,1,406,M,36-45,7,C,0,0,4
1005455,84,886645,10555.3,1,405,F,18-25,17,C,4+,0,4
1005456,23,151061,6567.87,5,404,M,36-45,1,C,4+,0,3
1005457,99,1010012,10202.14,1,403,M,18-25,12,A,1,1,4
1005458,227,2063497,9090.3,5,402,F,18-25,2,A,1,0,1
1005459,101,760745,7532.13,5,8060,F,0-17,10,C,0,0,3
1005460,49,513461,10478.8,8,401,M,18-25,4,A,4+,0,4
1005461,36,291079,8085.53,5,8056,M,51-55,0,B,2,1,2
1005462,25,212285,8491.4,5,400,M,26-35,17,C,3,0,3
1005463,156,1539009,9865.44,8,399,M,36-45,0,B,3,1,4
1005464,61,602655,9879.59,8,398,M,36-45,7,C,2,0,4
1005465,16,88025,5501.56,5,397,F,26-35,0,A,0,1,3
1005466,120,1303362,10861.35,5,396,M,26-35,12,B,1,0,4
1005467,17,147695,8687.94,8,395,M,36-45,0,C,1,0,3
1005468,222,2196799,9895.49,1,394,M,26-35,12,A,1,0,1
1005469,64,777963,12155.67,1,393,M,36-45,12,C,2,0,4
1005470,60,640955,10682.58,8,392,M,55+,7,C,3,0,4
1005471,12,129416,10784.67,5,47209,M,18-25,7,A,1,0,2
1005472,177,1524106,8610.77,1,391,M,36-45,1,C,0,1,4
1005473,68,788028,11588.65,1,390,M,26-35,1,C,3,0,4
1005474,26,264211,10161.96,1,7974,M,26-35,12,A,2,0,4
1005475,216,2151938,9962.68,5,7955,M,26-35,4,A,2,0,1
1005476,16,161722,10107.62,5,389,F,36-45,0,A,4+,1,4
1005477,15,152110,10140.67,1,388,M,36-45,1,B,1,0,4
1005478,20,185992,9299.6,5,7951,M,36-45,7,C,1,0,2
1005479,60,495207,8253.45,5,387,M,36-45,1,C,4+,0,3
1005480,84,579041,6893.35,5,386,F,26-35,14,B,0,1,3
1005481,29,254254,8767.38,8,7934,M,46-50,12,C,0,0,2
1005482,201,2138352,10638.57,1,385,M,18-25,7,A,1,0,1
1005483,134,1145051,8545.16,5,384,F,26-35,6,B,3,0,4
1005484,44,610860,13883.18,1,7914,M,46-50,17,C,4+,1,4
1005485,68,701076,10309.94,1,7910,M,26-35,4,C,0,1,4
1005486,22,346897,15768.05,6,7909,M,26-35,0,C,3,0,4
1005487,26,291424,11208.62,1,383,M,26-35,17,B,0,0,4
1005488,139,1128587,8119.33,5,382,M,26-35,15,C,1,0,4
1005489,40,460826,11520.65,5,381,M,18-25,7,C,0,0,4
1005490,77,781227,10145.81,1,380,M,46-50,17,C,3,0,4
1005491,116,1062941,9163.28,5,379,M,18-25,7,A,1,0,4
1005492,239,1713517,7169.53,5,378,M,18-25,4,A,4+,1,1
1005493,308,2549130,8276.4,5,377,M,36-45,12,B,3,0,1
1005494,39,452789,11609.97,1,7841,F,36-45,17,B,1,1,4
1005495,19,178119,9374.68,8,376,F,18-25,4,B,3,1,4
1005496,44,366550,8330.68,5,375,M,26-35,7,B,1,0,3
1005497,75,905515,12073.53,1,7830,M,26-35,4,A,1,1,4
1005498,29,259060,8933.1,5,7826,F,51-55,1,C,3,1,2
1005499,41,474343,11569.34,8,374,F,26-35,19,A,1,0,4
1005500,38,287296,7560.42,8,373,F,36-45,20,B,1,0,3
1005501,309,2220686,7186.69,5,372,M,26-35,2,A,3,0,1
1005502,67,597640,8920.0,8,371,M,26-35,2,A,4+,0,4
1005503,28,280710,10025.36,5,7790,F,26-35,9,C,1,0,4
1005504,331,4077571,12318.95,1,7769,M,46-50,7,B,1,1,1
1005505,43,593993,13813.79,1,7767,F,26-35,4,B,3,1,4
1005506,28,276052,9859.0,5,370,F,18-25,14,A,1,0,4
1005507,29,232699,8024.1,5,369,M,46-50,7,C,1,1,3
1005508,46,390431,8487.63,5,368,M,26-35,20,C,1,0,3
1005509,63,452709,7185.86,8,367,M,26-35,0,A,1,0,3
1005510,35,443169,12661.97,1,366,M,18-25,4,C,4+,0,4
1005511,383,4249480,11095.25,5,365,M,46-50,1,B,1,1,1
1005512,122,1320562,10824.28,1,7731,F,26-35,17,B,2,1,4
1005513,34,297040,8736.47,8,364,M,36-45,1,C,2,1,4
1005514,25,203446,8137.84,5,363,F,0-17,10,C,3,0,3
1005515,29,340548,11743.03,1,46922,M,18-25,4,C,1,0,2
1005516,82,835520,10189.27,5,7721,F,51-55,16,C,3,1,4
1005517,179,1777945,9932.65,8,7707,M,55+,0,C,2,1,4
1005518,65,756287,11635.18,1,362,M,51-55,17,B,3,1,4
1005519,196,1719342,8772.15,5,361,M,36-45,15,C,3,0,4
1005520,108,1153296,10678.67,1,360,M,46-50,1,C,0,1,4
1005521,26,239261,9202.35,5,7682,F,26-35,6,C,0,0,2
1005522,307,2826823,9207.89,5,7662,M,26-35,14,B,0,0,1
1005523,202,2075512,10274.81,1,359,M,36-45,0,B,2,1,1
1005524,90,614005,6822.28,5,358,F,0-17,10,B,1,0,3
1005525,13,116007,8923.62,3,357,F,0-17,10,C,3,0,4
1005526,162,1388329,8569.93,8,356,F,36-45,2,A,0,0,4
1005527,16,139171,8698.19,8,355,M,26-35,1,C,0,0,3
1005528,34,384595,11311.62,8,7627,M,51-55,1,C,3,1,4
1005529,16,158671,9916.94,5,354,M,18-25,6,C,4+,0,4
1005530,365,2630195,7206.01,5,353,F,18-25,4,B,0,0,1
1005531,85,1246095,14659.94,1,352,M,51-55,17,C,0,1,4
1005532,54,472937,8758.09,5,351,M,26-35,17,C,2,0,4
1005533,11,132982,12089.27,1,46771,F,51-55,2,A,1,1,2
1005534,38,538735,14177.24,1,350,M,46-50,16,C,3,1,4
1005535,100,959530,9595.3,1,349,M,26-35,15,B,1,1,4
1005536,343,2656987,7746.32,8,348,M,26-35,16,B,2,1,1
1005537,37,407518,11014.0,8,7553,F,55+,1,C,2,0,4
1005538,99,877447,8863.1,5,7545,M,46-50,12,B,2,1,4
1005539,271,2450068,9040.84,5,347,F,26-35,20,B,1,1,1
1005540,43,403845,9391.74,1,346,M,36-45,1,C,4+,1,4
1005541,18,237295,13183.06,1,345,M,55+,7,C,1,0,4
1005542,29,335823,11580.1,8,7514,M,46-50,7,C,1,1,4
1005543,190,1891121,9953.27,1,344,M,26-35,17,A,2,0,1
1005544,27,239231,8860.41,1,343,M,26-35,15,B,4+,1,4
1005545,85,874114,10283.69,5,7490,F,36-45,16,C,3,1,4
1005546,23,201550,8763.04,11,342,M,18-25,14,C,1,0,4
1005547,87,651519,7488.72,5,341,F,18-25,4,A,3,1,3
1005548,105,783106,7458.15,8,340,F,18-25,4,A,4+,0,3
1005549,19,165505,8710.79,1,339,F,51-55,9,C,1,1,3
1005550,363,3763724,10368.39,1,7444,M,36-45,15,B,2,0,1
1005551,30,230722,7690.73,11,338,F,36-45,20,A,1,0,3
1005552,34,222181,6534.74,5,337,M,51-55,7,C,1,1,3
1005553,144,1350864,9381.0,1,336,M,36-45,3,C,3,0,4
1005554,55,618410,11243.82,1,335,M,26-35,1,B,1,0,4
1005555,310,2775701,8953.87,1,334,M,0-17,10,B,2,0,1
1005556,161,1473834,9154.25,1,333,M,46-50,6,A,0,0,4
1005557,119,1277955,10739.12,8,332,M,36-45,14,C,1,1,4
1005558,138,934248,6769.91,3,7363,M,0-17,10,B,2,0,3
1005559,26,240188,9238.0,8,331,M,51-55,1,C,1,1,4
1005560,48,548108,11418.92,5,330,F,36-45,17,C,4+,1,4
1005561,118,829732,7031.63,8,7349,F,26-35,3,C,0,1,3
1005562,46,350324,7615.74,5,7346,F,36-45,1,C,4+,0,3
1005563,20,165914,8295.7,5,329,F,26-35,7,C,3,0,3
1005564,24,188675,7861.46,8,7342,M,46-50,20,B,0,0,3
1005565,107,1097928,10261.01,5,328,M,18-25,17,C,2,0,4
1005566,72,667149,9265.96,8,327,M,36-45,7,C,2,0,4
1005567,228,1641274,7198.57,5,326,M,51-55,3,B,0,1,1
1005568,195,2413364,12376.23,1,325,M,18-25,4,C,3,0,1
1005570,176,1987705,11293.78,1,324,M,26-35,1,B,3,0,1
1005571,58,496038,8552.38,8,7286,F,26-35,9,C,2,0,3
1005572,44,509723,11584.61,1,323,F,26-35,4,B,0,1,4
1005573,91,784192,8617.49,8,322,F,36-45,1,B,1,1,4
1005574,104,927771,8920.88,11,321,M,26-35,0,B,4+,0,4
1005575,154,1017451,6606.82,5,320,M,36-45,7,C,2,0,3
1005576,178,1931983,10853.84,1,319,M,26-35,4,C,3,0,1
1005577,20,183221,9161.05,1,318,M,51-55,1,C,1,1,4
1005578,51,566875,11115.2,1,317,F,18-25,1,C,1,1,4
1005579,17,176332,10372.47,1,316,F,36-45,7,B,4+,1,4
1005580,223,2031649,9110.53,5,315,M,46-50,7,B,4+,0,1
1005581,22,348111,15823.23,1,7225,M,26-35,0,A,1,1,4
1005582,81,895396,11054.27,8,7217,M,46-50,1,C,2,1,4
1005583,70,772541,11036.3,1,314,M,55+,15,B,2,1,4
1005584,47,341594,7267.96,11,7210,F,51-55,0,A,4+,0,3
1005585,119,1215084,10210.79,1,313,M,26-35,4,A,4+,0,4
1005586,18,187534,10418.56,8,312,M,36-45,20,A,1,1,4
1005587,33,322151,9762.15,8,46401,M,26-35,17,C,4+,1,2
1005588,26,226304,8704.0,8,7197,F,26-35,20,A,1,1,2
1005589,21,218042,10382.95,5,311,F,26-35,0,A,0,1,4
1005590,20,187195,9359.75,8,310,F,46-50,12,A,3,1,4
1005591,29,349371,12047.28,5,7191,M,18-25,0,B,4+,0,4
1005592,70,877464,12535.2,1,7188,M,26-35,1,A,4+,1,4
1005593,98,1310866,13376.18,1,309,M,51-55,16,A,1,1,4
1005594,70,645499,9221.41,8,308,F,46-50,0,B,1,1,4
1005595,122,1229819,10080.48,1,7161,M,26-35,20,B,1,0,4
1005596,115,1238999,10773.9,8,7155,M,36-45,12,B,1,0,4
1005597,113,729033,6451.62,11,307,F,18-25,4,A,2,0,3
1005598,76,721390,9491.97,5,306,M,18-25,4,C,1,0,4
1005599,121,1057610,8740.58,1,7140,M,36-45,7,A,1,0,4
1005600,157,1270133,8090.02,5,305,F,46-50,0,C,1,0,4
1005601,46,479654,10427.26,1,304,M,36-45,1,A,2,1,4
1005602,46,446886,9714.91,5,7122,M,36-45,0,B,1,0,4
1005604,137,1210914,8838.79,8,303,M,36-45,15,C,3,0,4
1005605,419,2943372,7024.75,5,302,F,18-25,2,A,0,0,1
1005606,16,138823,8676.44,8,7078,F,26-35,14,C,1,0,2
1005607,92,697438,7580.85,5,301,M,18-25,4,C,2,0,3
1005608,7,61628,8804.0,1,300,M,18-25,3,C,1,0,4
1005609,24,247492,10312.17,8,299,F,51-55,1,C,1,0,4
1005610,24,265334,11055.58,8,298,F,26-35,1,C,3,0,4
1005611,23,331792,14425.74,1,297,F,36-45,7,C,1,0,4
1005612,27,213108,7892.89,5,7066,F,26-35,1,A,2,0,3
1005613,39,260417,6677.36,5,7064,F,36-45,0,C,3,1,3
1005615,183,1456353,7958.21,5,296,M,36-45,7,C,4+,0,4
1005616,77,719546,9344.75,5,295,M,46-50,1,C,3,0,4
1005617,36,432100,12002.78,1,294,M,26-35,14,C,0,0,4
1005618,63,580086,9207.71,5,293,F,18-25,4,B,3,0,4
1005619,56,474538,8473.89,5,292,F,18-25,4,C,0,0,3
1005620,138,1308104,9479.01,1,291,M,36-45,14,C,2,1,4
1005621,261,2056297,7878.53,5,7004,M,26-35,7,A,1,0,1
1005622,53,493220,9306.04,5,6997,M,36-45,15,C,3,1,4
1005623,155,1482160,9562.32,5,290,M,26-35,11,B,2,1,4
1005624,63,675036,10714.86,1,6978,M,26-35,7,C,1,0,4
1005625,90,829026,9211.4,5,6972,M,26-35,1,C,3,1,4
1005626,101,1316202,13031.7,1,289,M,55+,16,B,3,0,4
1005627,460,3446486,7492.36,5,288,M,26-35,0,A,4+,1,1
1005628,10,123865,12386.5,1,123831,M,18-25,4,B,1,0,2
1005629,52,605039,11635.37,8,287,M,26-35,14,C,1,0,4
1005630,152,1624083,10684.76,8,286,M,36-45,17,B,1,0,4
1005631,42,397704,9469.14,8,285,M,36-45,12,C,3,0,4
1005632,37,427326,11549.35,1,284,F,18-25,4,C,2,0,4
1005633,21,222385,10589.76,8,283,M,51-55,1,C,1,1,4
1005634,167,1632546,9775.72,5,6906,M,26-35,14,A,3,1,4
1005635,15,165270,11018.0,7,282,F,36-45,9,B,3,1,4
1005636,482,3835029,7956.49,5,281,M,26-35,7,A,0,1,1
1005637,24,211991,8832.96,8,280,M,0-17,10,C,2,0,4
1005638,61,535499,8778.67,8,279,M,18-25,1,C,0,0,4
1005639,24,196582,8190.92,8,84973,F,18-25,4,C,2,0,2
1005640,19,156943,8260.16,5,278,M,36-45,17,C,0,0,3
1005641,83,576438,6945.04,5,277,F,26-35,17,C,2,1,3
1005642,30,235464,7848.8,3,276,M,0-17,10,C,3,0,3
1005643,573,4531525,7908.42,8,275,F,36-45,1,A,3,1,1
1005644,42,423606,10085.86,1,274,F,18-25,4,C,1,0,4
1005645,154,1847550,11997.08,1,273,M,26-35,2,B,3,0,1
1005646,59,604870,10252.03,1,272,M,18-25,4,C,2,0,4
1005647,87,919856,10573.06,1,271,M,18-25,1,C,2,0,4
1005648,70,743964,10628.06,1,270,M,26-35,17,C,1,0,4
1005649,122,992185,8132.66,5,269,F,18-25,4,B,1,0,3
1005650,166,1200836,7233.95,5,268,F,36-45,12,B,2,1,4
1005651,23,252859,10993.87,3,267,F,26-35,6,B,4+,1,4
1005652,58,483928,8343.59,8,266,M,18-25,0,B,1,0,3
1005653,126,1279586,10155.44,5,265,M,51-55,1,B,1,0,4
1005654,163,1620534,9941.93,5,264,M,26-35,4,A,3,1,4
1005655,64,578170,9033.91,1,263,F,26-35,6,C,0,0,4
1005656,18,117131,6507.28,8,262,M,26-35,15,B,2,0,3
1005657,106,1157074,10915.79,1,261,M,51-55,14,A,1,0,4
1005658,70,915690,13081.29,1,6704,M,55+,0,B,3,1,4
1005659,133,1377516,10357.26,1,6695,M,26-35,0,C,3,1,4
1005660,18,200344,11130.22,1,45869,M,26-35,2,C,3,1,2
1005661,79,782466,9904.63,8,6688,F,26-35,15,C,1,1,4
1005662,46,500426,10878.83,1,260,M,0-17,10,C,2,0,4
1005663,138,1478736,10715.48,1,259,F,36-45,20,B,4+,0,4
1005664,158,1736551,10990.83,1,258,M,18-25,4,C,4+,0,4
1005665,29,280334,9666.69,8,257,M,18-25,4,C,2,1,4
1005667,199,1893544,9515.3,8,256,M,36-45,7,B,1,1,1
1005668,52,589148,11329.77,1,255,F,26-35,3,C,0,0,4
1005669,31,188975,6095.97,5,254,M,55+,1,B,2,0,3
1005670,44,504269,11460.66,1,6634,M,18-25,4,B,4+,0,4
1005671,58,674213,11624.36,8,6631,M,26-35,1,C,4+,0,4
1005672,15,159596,10639.73,1,253,F,26-35,4,C,4+,1,4
1005673,37,324918,8781.57,5,252,F,36-45,1,B,2,0,4
1005674,30,314423,10480.77,1,251,M,36-45,7,B,3,0,4
1005675,321,3293851,10261.22,8,250,M,36-45,14,A,2,0,1
1005676,92,638069,6935.53,5,249,M,26-35,20,C,0,0,3
1005677,137,1287830,9400.22,1,6572,M,26-35,1,A,3,0,4
1005678,76,825745,10865.07,1,6565,M,36-45,17,A,0,1,4
1005679,98,1592947,16254.56,1,248,M,36-45,2,C,4+,1,4
1005680,92,990099,10761.95,8,247,M,51-55,20,A,4+,1,4
1005681,20,196716,9835.8,5,6549,F,26-35,7,A,3,0,4
1005682,344,3768298,10954.35,1,246,M,18-25,0,B,2,0,1
1005683,67,703971,10507.03,1,245,F,18-25,9,B,0,1,4
1005684,282,2699822,9573.84,1,244,M,18-25,16,A,1,0,1
1005685,22,164380,7471.82,5,243,M,26-35,17,A,0,1,3
1005686,298,1664134,5584.34,5,242,M,55+,16,A,1,1,1
1005687,48,615034,12813.21,1,241,F,0-17,0,B,3,0,4
1005688,56,474254,8468.82,8,6457,F,18-25,4,B,1,0,3
1005689,280,2580080,9214.57,8,240,M,26-35,0,B,3,0,1
1005690,15,139277,9285.13,8,239,M,18-25,4,B,3,0,4
1005691,74,886955,11985.88,5,238,M,36-45,14,C,1,0,4
1005692,32,355072,11096.0,8,6428,F,26-35,7,C,1,0,4
1005693,23,207835,9036.3,8,6427,F,26-35,4,B,1,0,2
1005694,15,152134,10142.27,5,237,F,26-35,12,C,1,0,4
1005695,18,163827,9101.5,1,236,F,36-45,3,C,1,0,4
1005696,13,148780,11444.62,1,235,F,26-35,14,C,1,1,4
1005697,16,195577,12223.56,1,234,M,26-35,0,B,1,0,4
1005698,187,1702042,9101.83,1,233,M,36-45,14,B,3,0,4
1005699,169,1397175,8267.31,5,6393,M,36-45,15,B,4+,1,4
1005700,23,217805,9469.78,5,45628,F,18-25,14,C,1,0,2
1005701,68,814351,11975.75,1,6391,M,26-35,7,C,4+,0,4
1005702,74,727382,9829.49,8,6386,M,18-25,0,B,4+,0,4
1005703,43,515243,11982.4,6,232,M,55+,1,C,2,1,4
1005704,52,446445,8585.48,5,6382,F,18-25,4,B,3,0,3
1005705,86,815391,9481.29,5,231,F,18-25,4,B,4+,0,4
1005708,59,503909,8540.83,1,230,M,36-45,1,B,4+,0,3
1005709,77,1084408,14083.22,1,229,M,18-25,4,B,4+,0,4
1005710,43,425940,9905.58,8,228,M,26-35,15,B,1,1,4
1005711,25,234768,9390.72,1,6361,M,26-35,7,C,4+,0,2
1005712,50,683536,13670.72,1,227,M,36-45,1,B,2,0,4
1005713,15,96010,6400.67,5,226,F,51-55,7,C,4+,1,3
1005714,43,411519,9570.21,5,225,M,36-45,2,B,1,0,4
1005716,120,1278421,10653.51,5,6345,M,0-17,10,C,4+,0,4
1005717,225,2130239,9467.73,5,224,M,26-35,0,B,3,1,1
1005718,102,908847,8910.26,8,6323,F,36-45,14,C,4+,1,4
1005719,15,115199,7679.93,1,84461,M,55+,7,C,3,1,2
1005720,190,1527265,8038.24,1,223,M,26-35,0,A,0,0,4
1005721,23,227282,9881.83,5,222,M,46-50,11,B,2,0,4
1005722,210,1905326,9072.98,5,6295,M,26-35,20,A,2,1,1
1005724,53,605332,11421.36,5,221,M,26-35,15,B,2,1,4
1005725,13,114824,8832.62,8,162004,M,18-25,2,C,0,0,2
1005726,90,1042394,11582.16,1,220,M,26-35,1,C,0,0,4
1005727,28,204452,7301.86,5,219,M,26-35,4,C,0,0,3
1005728,178,1364181,7663.94,5,218,F,36-45,20,C,3,0,4
1005729,37,324706,8775.84,11,6275,M,18-25,10,C,1,0,2
1005730,43,366682,8527.49,5,217,M,18-25,0,A,3,0,3
1005731,39,590889,15151.0,1,216,F,26-35,11,B,2,1,4
1005732,22,217560,9889.09,1,215,F,26-35,11,C,4+,1,4
1005733,124,1367829,11030.88,1,214,M,26-35,4,B,2,0,4
1005734,126,1165786,9252.27,5,6246,F,26-35,14,B,4+,1,4
1005735,11,100062,9096.55,8,213,M,26-35,6,C,4+,0,4
1005736,59,714033,12102.25,5,6237,M,26-35,1,A,3,1,4
1005737,51,419671,8228.84,5,6235,M,46-50,15,C,2,0,3
1005738,295,2666661,9039.53,1,212,M,26-35,12,A,1,1,1
1005739,27,355826,13178.74,1,6214,M,26-35,7,C,2,0,4
1005740,57,465383,8164.61,1,211,M,26-35,1,B,1,0,3
1005741,32,303105,9472.03,1,210,M,51-55,13,B,0,1,4
1005742,24,197452,8227.17,8,209,F,26-35,12,B,1,1,3
1005743,14,132828,9487.71,8,208,F,36-45,0,C,1,0,4
1005744,239,2123957,8886.85,5,207,F,26-35,4,A,2,0,1
1005745,38,394240,10374.74,1,6177,F,18-25,4,B,1,1,4
1005746,45,436268,9694.84,1,206,M,18-25,15,B,2,0,4
1005747,315,2805372,8905.94,1,205,M,26-35,0,B,4+,1,1
1005748,35,376483,10756.66,1,204,M,26-35,0,C,3,0,4
1005749,231,2318913,10038.58,8,203,M,26-35,2,A,0,1,1
1005750,68,707344,10402.12,1,6124,M,18-25,1,A,1,0,4
1005751,51,391557,7677.59,5,202,F,0-17,0,C,0,0,3
1005752,74,630116,8515.08,8,201,F,55+,0,B,3,1,3
1005753,50,700735,14014.7,1,6115,M,18-25,17,C,0,0,4
1005754,178,1382382,7766.19,5,200,F,18-25,1,A,2,0,4
1005755,289,2589647,8960.72,8,6075,F,36-45,2,B,1,0,1
1005756,19,161856,8518.74,5,6074,F,0-17,10,C,1,0,2
1005757,58,658203,11348.33,1,6071,M,0-17,10,C,2,0,4
1005758,78,935005,11987.24,5,6067,F,51-55,1,C,2,0,4
1005759,330,3054087,9254.81,8,199,F,26-35,1,A,2,0,1
1005760,18,131419,7301.06,5,6039,M,18-25,12,C,3,0,3
1005761,136,862524,6342.09,5,198,M,26-35,20,B,1,1,3
1005762,158,1420200,8988.61,5,197,F,36-45,6,A,2,1,4
1005763,400,3420748,8551.87,5,196,F,26-35,1,A,1,1,1
1005764,35,253889,7253.97,8,195,F,51-55,12,C,1,1,3
1005765,135,1442206,10683.01,1,194,M,26-35,11,B,2,1,4
1005766,56,473930,8463.04,8,193,M,55+,14,C,0,1,3
1005767,201,2186602,10878.62,1,192,M,26-35,2,B,0,0,1
1005768,43,375392,8730.05,8,191,F,0-17,7,C,3,0,4
1005769,82,924422,11273.44,1,5943,M,46-50,14,B,1,1,4
1005770,83,817590,9850.48,8,190,M,26-35,0,C,3,1,4
1005771,141,1276085,9050.25,1,189,M,26-35,7,A,1,0,4
1005772,17,123525,7266.18,5,188,M,36-45,7,C,1,0,3
1005773,13,100206,7708.15,8,187,M,26-35,6,C,3,0,3
1005774,28,239590,8556.79,5,186,M,18-25,4,A,2,1,3
1005775,97,941960,9710.93,5,185,M,26-35,11,A,4+,0,4
1005776,100,1131248,11312.48,1,184,M,18-25,12,B,3,1,4
1005777,76,740452,9742.79,8,183,M,0-17,0,C,4+,0,4
1005778,34,480072,14119.76,1,182,M,36-45,12,C,1,0,4
1005779,215,1939252,9019.78,5,181,M,26-35,5,A,1,0,1
1005780,140,1612191,11515.65,1,180,M,18-25,17,B,1,0,4
1005781,13,116128,8932.92,1,179,M,26-35,2,B,2,1,4
1005782,63,504912,8014.48,5,178,F,36-45,0,C,4+,0,3
1005783,22,164719,7487.23,5,5863,F,46-50,1,C,3,1,3
1005784,14,112200,8014.29,5,177,M,18-25,10,C,3,0,3
1005785,75,870354,11604.72,1,176,F,26-35,7,B,2,1,4
1005786,181,1366052,7547.25,5,175,M,26-35,6,B,1,1,4
1005787,236,2294289,9721.56,5,174,M,26-35,20,B,0,0,1
1005788,465,3051524,6562.42,5,173,M,26-35,0,A,4+,0,1
1005789,28,264731,9454.68,8,172,M,26-35,17,A,1,0,4
1005790,48,478579,9970.4,5,171,F,36-45,0,B,2,1,4
1005792,135,1241362,9195.27,8,170,M,26-35,17,B,1,1,4
1005793,18,273761,15208.94,1,5772,M,26-35,2,C,1,1,4
1005794,176,1503469,8542.44,5,5756,M,36-45,17,A,1,0,4
1005795,729,5464535,7495.93,5,169,M,26-35,1,A,1,1,1
1005796,17,119737,7043.35,5,168,F,26-35,7,B,2,0,3
1005797,73,774419,10608.48,1,5698,M,26-35,7,A,4+,1,4
1005798,68,622923,9160.63,5,167,M,36-45,0,C,2,1,4
1005799,20,239126,11956.3,1,166,M,26-35,5,C,1,1,4
1005800,14,129670,9262.14,1,165,M,36-45,18,C,2,0,4
1005801,87,950000,10919.54,1,164,M,26-35,16,B,3,0,4
1005802,22,205847,9356.68,5,44977,F,26-35,0,A,4+,0,2
1005803,38,231696,6097.26,5,163,M,0-17,10,C,1,0,3
1005804,11,71200,6472.73,5,162,F,36-45,7,B,1,0,3
1005805,90,928404,10315.6,1,5674,F,26-35,0,B,1,1,4
1005806,115,1071880,9320.7,8,5667,F,51-55,1,B,2,0,4
1005807,36,368625,10239.58,5,161,M,36-45,7,C,3,1,4
1005808,42,511906,12188.24,1,160,F,26-35,7,C,2,1,4
1005809,118,1146013,9711.97,5,5651,M,26-35,7,C,4+,0,4
1005810,7,80350,11478.57,8,159,M,51-55,16,C,4+,1,4
1005811,165,1226541,7433.58,5,158,M,18-25,4,B,3,0,4
1005812,499,4033808,8083.78,5,157,F,26-35,7,A,1,1,1
1005813,54,645148,11947.19,1,156,M,26-35,7,A,1,1,4
1005814,17,177170,10421.76,1,155,M,26-35,0,B,0,0,4
1005815,45,492113,10935.84,1,154,M,26-35,20,B,1,0,4
1005816,23,185356,8058.96,1,153,M,26-35,0,C,4+,1,3
1005817,14,145415,10386.79,1,152,M,26-35,17,C,4+,1,4
1005818,18,149151,8286.17,5,151,M,26-35,4,C,0,0,3
1005819,17,229150,13479.41,1,5572,M,51-55,6,C,1,1,4
1005820,26,204135,7851.35,8,5571,M,46-50,0,B,1,1,3
1005821,36,355263,9868.42,1,5569,M,26-35,15,A,3,0,4
1005822,41,314465,7669.88,11,150,F,36-45,4,C,1,0,3
1005823,62,771055,12436.37,1,149,M,26-35,12,B,1,0,4
1005824,307,2804407,9134.88,1,5538,M,18-25,12,B,1,0,1
1005825,66,667628,10115.58,8,148,F,26-35,4,B,2,1,4
1005826,127,1140110,8977.24,8,5519,M,18-25,4,A,2,1,4
1005827,62,682136,11002.19,1,147,M,26-35,2,B,2,0,4
1005828,14,97402,6957.29,8,146,M,26-35,17,B,1,0,3
1005829,46,421149,9155.41,5,5507,F,26-35,4,C,1,0,4
1005830,26,196518,7558.38,5,145,F,18-25,4,C,0,0,3
1005831,727,6512433,8957.95,5,5446,M,26-35,1,A,2,1,1
1005832,39,354787,9097.1,8,144,F,26-35,0,C,4+,0,4
1005833,53,500329,9440.17,8,143,F,36-45,0,C,3,1,4
1005834,17,143257,8426.88,5,142,M,55+,16,C,4+,0,3
1005835,17,162632,9566.59,8,141,F,36-45,0,A,3,0,4
1005836,31,313157,10101.84,1,140,M,26-35,0,C,1,0,4
1005837,307,3370329,10978.27,1,5418,M,26-35,7,B,0,1,1
1005838,130,1193211,9178.55,8,139,F,46-50,7,B,0,1,4
1005839,13,147992,11384.0,8,138,M,26-35,1,C,0,0,4
1005840,130,931651,7166.55,5,5402,F,0-17,0,C,1,0,3
1005841,189,1789751,9469.58,5,5390,F,36-45,7,A,4+,1,1
1005842,30,435742,14524.73,1,137,M,26-35,4,B,0,0,4
1005843,121,792878,6552.71,8,5384,M,36-45,1,C,2,0,3
1005844,46,476231,10352.85,5,5381,F,0-17,10,C,1,0,4
1005846,35,355403,10154.37,8,136,M,46-50,16,C,1,1,4
1005847,222,2226360,10028.65,5,135,F,18-25,4,B,2,0,1
1005848,243,2273297,9355.13,8,5344,M,51-55,20,A,0,1,1
1005849,23,248372,10798.78,1,134,M,36-45,17,B,3,0,4
1005850,33,147039,4455.73,2,133,F,26-35,7,C,1,0,3
1005851,87,964511,11086.33,1,5328,F,18-25,20,A,0,1,4
1005852,192,1572100,8188.02,8,132,F,26-35,1,A,0,1,4
1005853,83,784192,9448.1,5,5313,M,51-55,19,C,1,1,4
1005854,234,2140342,9146.76,1,131,M,46-50,7,B,0,1,1
1005855,30,285129,9504.3,8,44603,M,51-55,7,C,3,0,2
1005856,38,367955,9683.03,5,130,F,26-35,7,B,3,1,4
1005857,114,945345,8292.5,5,5288,F,46-50,2,B,2,0,3
1005858,119,1212749,10191.17,8,5277,M,26-35,4,B,1,0,4
1005859,19,175523,9238.05,8,129,M,26-35,7,C,1,1,4
